employee_id,job_level,job_function,region,age,is_promo,is_men,perf_rank,tenure
3979,I6,Engineering,US3,29.0,0,1,4,2.1
3980,T7,Product,US2,33.4,0,1,3,2.6
3981,I6,Sales,US2,31.1,0,1,3,1.7
3982,I6,Product,US2,28.0,1,0,4,3.6
3983,T9,G&A,US2,29.3,0,1,3,2.0
3984,I6,G&A,US3,33.0,0,0,3,1.5
3985,I6,Product,US2,34.5,0,0,3,3.5
3986,I4,Engineering,US2,31.3,0,0,5,2.5
3987,I4,G&A,US1,29.6,0,0,3,1.0
3991,I7,Product,US2,29.0,0,1,3,2.6
3994,T8,Engineering,US2,29.7,0,1,3,3.6
3995,I4,CXI,US2,34.4,0,0,3,2.6
3996,I5,CXI,US2,32.7,0,0,4,2.5
3997,I4,CXI,US1,30.4,0,0,3,3.5
3998,I5,Engineering,US1,30.1,0,1,3,2.0
4001,I4,S&O,US1,33.3,0,0,4,3.5
4002,T6,Product,US1,27.6,0,1,4,1.7
4004,T8,Engineering,US1,27.6,0,1,3,2.0
4008,T6,G&A,US1,34.8,0,0,3,4.5
4009,I6,Sales,US1,30.5,0,1,4,1.9
4010,I5,Engineering,US1,34.0,0,1,3,2.0
4012,I6,S&O,US3,32.0,0,0,3,3.6
4014,I4,G&A,US1,32.9,0,1,5,3.5
4018,I5,G&A,US2,34.8,0,1,3,2.6
4020,T6,S&O,US4,32.1,0,1,3,2.0
4023,T6,Sales,US1,33.2,0,1,3,1.7
4024,T7,Sales,US1,29.2,1,0,4,4.5
4025,I5,Engineering,US2,28.5,0,0,4,2.6
4026,T7,Engineering,US1,31.1,1,1,3,2.1
4028,I4,S&O,US1,27.1,0,1,3,1.8
4029,I7,S&O,US1,27.5,0,1,3,2.0
4030,I7,Sales,US2,34.8,0,0,3,2.6
4032,T8,G&A,US3,32.7,0,1,4,1.7
4033,I4,S&O,US1,33.9,0,1,4,1.9
4035,I7,Sales,US1,28.5,0,1,5,3.6
4038,T6,Engineering,US3,27.5,0,1,3,1.3
4039,I4,Engineering,US1,31.1,0,1,3,2.1
4040,I4,Engineering,US1,27.7,0,1,3,1.7
4041,I7,Sales,US1,27.9,0,1,3,2.5
4042,T7,CXI,US3,30.5,0,0,4,2.5
4043,I6,CXI,US2,31.1,0,0,3,2.0
4044,T9,Sales,US2,29.3,0,1,3,4.6
4045,I6,Engineering,US2,32.4,0,1,4,4.6
4047,I4,Product,US2,33.9,0,0,5,2.6
4052,I6,Engineering,US3,28.7,0,1,3,2.0
4053,T8,Engineering,US1,34.8,0,1,3,2.6
4054,T8,S&O,US1,30.1,0,1,5,4.5
4056,T8,Engineering,US1,35.0,0,1,4,4.5
4058,I7,Sales,US1,32.8,1,0,4,2.6
4059,T6,CXI,US4,32.7,0,0,3,2.5
4060,I4,Engineering,US1,29.7,0,1,5,3.6
4062,I4,CXI,US2,32.4,0,0,3,1.1
4064,T8,Engineering,US2,30.0,0,1,3,2.0
4066,I4,Engineering,US2,28.2,0,1,3,2.1
4070,I5,Engineering,US3,30.8,1,0,3,2.0
4074,I6,Engineering,US1,32.9,0,1,4,2.5
4075,I6,Sales,US1,30.4,0,0,4,2.5
4078,T8,Engineering,US1,32.3,0,1,3,2.5
4079,T7,Engineering,US2,33.2,0,0,3,2.5
4083,I4,CXI,US1,33.2,0,0,3,4.5
4084,I4,Sales,US1,33.9,0,0,3,2.1
4086,T6,Engineering,US2,27.4,0,0,3,3.5
4088,I4,Product,US2,27.6,0,1,3,2.0
4092,T7,S&O,US2,32.3,0,1,4,3.6
4093,I5,Engineering,US2,27.4,0,1,5,1.1
4094,I5,Engineering,US3,33.4,0,1,3,2.0
4095,I6,G&A,US3,29.5,0,0,4,2.5
4098,I5,Product,US1,32.8,0,1,4,2.6
4101,I7,S&O,US2,28.4,0,0,4,1.9
4102,T8,Product,US3,27.2,0,1,4,2.6
4103,I6,G&A,US1,29.4,0,0,3,1.3
4104,I4,Engineering,US1,33.7,0,0,3,3.6
4105,T6,Product,US3,29.9,0,1,5,2.5
4108,I4,Sales,US1,32.7,0,0,4,1.4
4109,T6,Sales,US2,28.6,0,0,4,2.6
4110,I5,Engineering,US4,28.2,1,1,5,4.6
4111,I4,G&A,US1,31.0,0,0,3,1.8
4112,T7,Sales,US4,34.1,0,1,3,2.5
4113,I6,S&O,US3,30.8,0,1,3,2.5
4114,I7,Engineering,US3,32.2,0,1,5,1.2
4115,I7,Engineering,US4,31.0,0,1,4,2.6
4117,I4,G&A,US1,32.6,0,0,3,4.5
4118,T7,Engineering,US3,28.9,1,1,3,3.6
4122,I6,Sales,US1,30.0,0,1,4,2.5
4124,I4,G&A,US1,34.7,0,0,4,2.6
4125,I6,CXI,US1,28.2,0,0,4,1.6
4129,I4,Product,US2,27.8,0,1,5,2.5
4130,I6,S&O,US2,33.9,0,1,4,3.5
4131,I7,Engineering,US3,29.3,0,1,4,2.6
4132,I4,Engineering,US1,29.5,0,1,5,1.9
4134,I5,Product,US1,27.3,0,1,3,4.5
4135,I4,Engineering,US1,28.5,0,1,3,2.6
4136,T6,G&A,US4,34.6,0,0,3,2.1
4137,I5,Engineering,US1,31.4,0,1,3,1.9
4140,I7,Sales,US2,28.1,0,1,3,4.5
4141,I5,Engineering,US2,27.5,0,1,4,2.5
4143,I4,Engineering,US1,31.9,0,1,3,2.1
4144,I6,Engineering,US3,32.8,0,1,5,1.7
4150,I4,S&O,US2,34.6,1,0,3,2.0
4151,I5,G&A,US2,33.3,0,1,3,1.5
4152,I5,S&O,US2,28.1,0,1,3,4.5
4155,T6,CXI,US1,29.4,0,0,4,2.6
4156,I4,Engineering,US1,30.1,0,1,3,1.2
4158,T6,Product,US3,34.3,0,1,5,2.6
4159,I5,CXI,US2,29.7,0,1,3,2.5
4160,I4,G&A,US2,32.5,0,0,4,2.6
4162,I6,Engineering,US1,30.9,0,1,3,1.7
4164,I6,Engineering,US2,33.7,0,1,3,2.5
4165,T8,Engineering,US1,30.9,0,1,3,2.1
4168,T7,CXI,US2,31.4,0,1,5,2.6
4172,I7,Engineering,US2,33.4,0,1,4,2.6
4174,I6,CXI,US2,32.2,0,0,4,3.6
4178,I5,CXI,US1,33.4,0,0,3,2.0
4180,I4,CXI,US2,30.0,0,0,4,2.5
4181,I4,G&A,US4,28.9,0,1,4,2.6
4184,I4,Engineering,US4,30.4,0,1,3,2.1
4187,I4,CXI,US1,29.4,0,1,3,2.6
4189,I6,S&O,US2,32.3,0,0,3,2.1
4192,T7,Product,US1,29.3,0,1,3,2.0
4193,T6,Engineering,US3,32.8,0,1,3,2.0
4194,I6,Engineering,US4,31.5,0,0,5,1.8
4195,I4,CXI,US1,28.1,0,0,3,2.1
4196,I6,Engineering,US3,31.5,0,1,3,2.0
4199,T6,Engineering,US4,31.1,0,1,5,2.6
4201,T7,S&O,US3,33.2,0,1,3,2.0
4202,I4,S&O,US2,34.7,0,0,5,1.9
4204,I4,Engineering,US3,29.7,0,1,3,2.1
4206,T6,G&A,US1,27.5,0,0,4,2.6
4208,I5,Product,US2,33.6,0,1,4,2.5
4209,T6,Sales,US4,28.8,0,1,5,1.0
4213,I5,S&O,US1,29.3,0,0,3,1.8
4215,I6,G&A,US1,30.8,0,0,4,1.7
4216,I4,Engineering,US1,27.5,0,1,4,1.2
4217,T8,Engineering,US2,32.6,0,1,4,1.7
4219,T7,S&O,US1,28.8,0,1,3,2.5
4220,I6,S&O,US3,32.8,0,1,3,1.5
4221,I5,CXI,US4,31.2,0,1,3,2.5
4224,I4,Sales,US1,34.9,0,0,5,2.1
4225,I5,G&A,US3,34.2,0,0,3,2.0
4226,I5,Engineering,US1,27.1,0,1,3,2.5
4227,T7,Sales,US1,30.3,0,0,5,3.6
4228,T8,G&A,US1,30.1,0,0,3,2.5
4229,I5,Sales,US2,29.6,0,1,4,1.2
4231,I5,Sales,US1,27.5,0,0,5,3.5
4232,I6,Engineering,US2,34.0,0,1,4,2.6
4234,T7,CXI,US1,29.9,0,1,4,2.6
4235,I5,Sales,US1,28.6,0,1,3,2.5
4236,I4,Sales,US4,30.2,0,1,4,2.6
4237,I6,Product,US1,34.2,0,1,3,2.0
4238,T8,G&A,US3,28.3,0,0,3,1.1
4239,T6,Engineering,US2,34.7,0,1,4,2.6
4243,T6,CXI,US4,32.2,0,1,3,2.0
4244,I5,S&O,US4,28.8,0,1,4,1.3
4247,I4,S&O,US1,31.7,0,0,3,2.5
4249,I4,CXI,US1,29.1,0,0,3,2.1
4250,I4,Engineering,US1,29.4,0,0,4,2.1
4254,I7,S&O,US3,27.4,0,0,3,2.1
4258,I5,G&A,US2,31.4,0,0,3,2.5
4259,T7,Engineering,US4,27.9,0,1,4,3.5
4264,I7,Engineering,US1,27.3,0,1,3,2.0
4265,T8,Engineering,US3,30.4,0,0,3,2.6
4267,I5,G&A,US3,32.5,0,0,3,2.0
4269,T6,G&A,US2,29.9,0,0,3,2.1
4271,I4,Engineering,US1,30.3,0,1,5,2.6
4273,I6,CXI,US1,32.4,0,0,5,1.6
4274,I7,S&O,US2,30.2,0,1,4,3.5
4275,T7,Product,US2,28.5,0,1,4,2.1
4277,I5,Product,US1,34.2,0,0,5,4.6
4278,I5,CXI,US1,32.5,0,0,5,2.6
4280,I4,Engineering,US2,28.0,0,0,3,2.0
4282,T6,Engineering,US2,27.4,1,0,3,3.5
4283,I4,Sales,US3,30.6,0,0,3,1.9
4288,T6,S&O,US2,35.0,0,0,3,2.0
4289,T7,Engineering,US3,32.8,0,0,4,1.7
4296,I4,Engineering,US2,33.9,0,0,3,1.3
4298,I4,CXI,US3,34.9,0,0,4,3.6
4300,I4,Engineering,US1,31.3,0,0,3,2.1
4302,T7,G&A,US3,30.9,0,1,4,2.6
4304,I5,CXI,US1,34.7,0,1,3,1.4
4306,I7,Product,US2,27.6,0,1,4,1.1
4307,I4,Product,US1,27.2,0,1,4,1.7
4308,T6,Engineering,US1,29.4,0,1,3,1.8
4309,T7,Product,US2,29.1,0,1,3,2.5
4312,I5,S&O,US2,30.9,0,0,4,2.5
4313,I4,G&A,US1,28.0,0,1,3,2.1
4314,T7,Product,US1,29.0,0,1,4,1.4
4317,I4,CXI,US1,33.5,0,0,3,1.4
4318,I4,G&A,US2,31.8,1,0,3,2.6
4320,I4,G&A,US3,27.3,0,0,4,1.5
4321,T6,Engineering,US4,28.5,0,1,3,2.0
4325,T8,Engineering,US1,27.6,0,1,4,1.5
4326,I7,Engineering,US3,33.9,0,1,4,1.9
4327,T7,CXI,US1,29.1,0,1,3,4.6
4328,T6,Engineering,US2,30.8,0,1,4,4.6
4329,I5,Sales,US3,29.9,0,1,3,1.8
4334,T6,Engineering,US1,34.7,0,1,3,2.6
4335,I6,CXI,US1,30.0,0,0,3,2.6
4336,I5,S&O,US1,29.1,0,0,5,1.5
4340,I5,Engineering,US1,34.7,0,1,3,2.0
4343,I4,CXI,US3,32.6,0,1,3,4.5
4345,T6,CXI,US1,33.1,0,1,4,1.3
4346,I5,Product,US1,32.0,1,1,4,2.6
4347,I5,S&O,US4,32.4,0,0,4,4.6
4349,T6,Sales,US2,34.1,0,1,5,2.5
4353,I5,S&O,US3,27.3,0,0,3,2.0
4356,T6,Engineering,US2,29.8,0,1,3,1.5
4357,I5,Engineering,US2,32.9,0,1,3,3.6
4359,T6,S&O,US1,32.4,0,1,3,2.5
4360,I5,G&A,US4,31.4,0,0,3,1.7
4361,T6,Product,US2,27.4,1,1,3,3.5
4362,I4,Engineering,US2,32.8,1,1,3,2.1
4363,T6,Engineering,US2,28.3,0,1,3,3.6
4368,I6,Engineering,US1,34.4,0,0,3,4.5
4371,T6,G&A,US2,28.7,0,0,3,2.6
4373,T9,Engineering,US3,34.9,0,1,3,2.0
4375,I6,G&A,US1,34.0,0,0,3,1.4
4378,I5,Engineering,US3,34.8,0,1,4,2.6
4380,T7,Engineering,US2,28.2,0,1,4,2.5
4385,I6,Engineering,US1,33.0,0,1,3,1.9
4387,T7,G&A,US3,34.2,0,1,3,2.1
4390,I4,G&A,US2,30.3,0,0,3,1.2
4391,I5,G&A,US2,29.7,1,0,4,3.6
4393,I4,Sales,US4,29.0,0,1,3,2.0
4394,T7,S&O,US2,34.8,0,0,3,2.5
4395,I4,S&O,US4,32.3,0,1,3,1.7
4396,T8,CXI,US1,27.3,0,0,4,2.6
4397,I5,Sales,US2,33.8,0,0,3,2.6
4399,T6,Engineering,US1,32.9,0,0,3,2.5
4401,T8,S&O,US1,34.4,0,0,3,1.9
4402,I4,CXI,US2,31.9,0,0,3,2.1
4403,T7,Sales,US2,31.2,0,1,3,1.5
4404,I4,CXI,US1,27.7,1,0,3,2.0
4405,I5,S&O,US4,32.1,1,1,3,2.6
4406,T6,CXI,US2,33.6,0,1,4,2.6
4407,I4,Sales,US3,31.1,0,1,4,2.6
4408,I7,Engineering,US1,32.9,0,1,5,3.6
4410,T7,S&O,US1,34.8,0,1,5,1.8
4411,I4,CXI,US1,34.6,0,0,3,3.6
4412,T8,S&O,US3,33.6,0,1,3,3.6
4413,I4,Sales,US2,30.3,0,0,3,2.5
4416,I4,S&O,US1,30.7,1,1,4,2.1
4417,I7,Sales,US1,34.3,0,1,3,1.1
4418,I7,Sales,US2,28.7,0,1,3,2.6
4421,T6,CXI,US1,30.5,0,0,4,1.7
4424,T9,Engineering,US3,27.6,0,1,5,1.7
4428,T8,CXI,US2,28.6,0,0,4,2.6
4430,I6,S&O,US2,32.2,0,1,5,2.5
4431,I4,Product,US1,29.2,0,1,4,2.6
4432,T7,S&O,US3,34.3,0,0,3,1.4
4433,I6,Engineering,US1,28.0,0,1,4,2.6
4434,T6,Product,US3,32.7,0,0,3,2.1
4435,T6,Product,US1,28.9,0,1,4,2.0
4436,I7,Product,US4,29.4,0,1,3,1.8
4437,T7,Product,US3,27.9,0,0,5,2.6
4438,T6,Engineering,US3,27.7,0,0,4,1.5
4440,I5,S&O,US2,29.7,0,0,3,1.8
4441,I6,Engineering,US1,32.2,0,0,4,2.6
4443,T8,S&O,US2,30.4,0,1,3,1.3
4444,I4,S&O,US1,30.1,0,0,4,2.5
4446,I4,Product,US2,31.9,0,1,4,2.6
4451,I7,S&O,US1,30.7,0,0,4,3.5
4453,I5,Engineering,US3,31.7,0,1,3,3.6
4454,T8,G&A,US1,31.0,0,1,3,1.5
4459,I5,S&O,US3,34.9,0,0,3,2.6
4461,T7,Engineering,US1,31.2,0,1,3,4.5
4462,T8,Product,US1,33.2,0,1,3,1.4
4471,I6,S&O,US1,32.4,0,1,4,2.6
4474,T7,S&O,US2,32.5,0,1,5,2.6
4476,I5,Engineering,US1,34.1,0,1,4,1.5
4477,I4,CXI,US1,31.5,0,0,3,3.5
4479,I4,CXI,US3,27.3,0,0,3,1.6
4480,I5,Product,US3,28.8,0,0,4,3.5
4483,T6,G&A,US3,27.2,0,0,4,1.1
4487,I7,Product,US2,31.9,0,1,4,3.6
4488,T6,Product,US3,29.0,0,1,4,2.6
4489,I5,G&A,US1,27.3,0,0,3,4.5
4490,I4,Engineering,US2,32.5,0,1,4,4.6
4491,T7,Sales,US1,33.0,0,0,3,2.1
4493,T6,CXI,US2,31.9,0,0,4,2.6
4494,I6,S&O,US4,34.5,0,0,4,2.6
4495,I6,S&O,US2,28.2,0,0,4,2.0
4496,I6,G&A,US2,32.9,0,0,5,2.6
4498,I4,Sales,US1,32.2,0,1,3,1.3
4499,T8,Engineering,US2,31.1,0,1,4,3.6
4500,I4,CXI,US2,32.5,0,0,3,1.3
4501,T6,CXI,US1,34.1,0,0,3,2.1
4503,I4,Engineering,US1,30.7,0,0,3,2.1
4504,T6,S&O,US3,33.3,0,1,3,2.6
4505,I6,Sales,US1,29.1,0,0,3,2.5
4506,I5,Sales,US1,30.1,0,1,3,2.0
4508,T8,Engineering,US1,27.7,0,1,4,4.6
4509,I4,Sales,US3,30.4,0,1,4,2.5
4512,T8,S&O,US2,29.4,0,1,3,2.0
4515,I4,S&O,US2,29.6,0,0,4,2.6
4516,I7,Product,US4,27.3,0,1,3,1.1
4518,I6,Engineering,US1,27.9,1,1,3,2.5
4521,I4,S&O,US2,33.9,0,0,4,3.6
4524,T7,Sales,US2,28.2,0,1,3,1.7
4526,I5,Sales,US4,28.5,0,1,4,2.5
4528,T7,Engineering,US1,32.2,0,1,5,2.5
4530,T6,Sales,US2,29.2,1,1,3,3.5
4532,I4,S&O,US1,28.7,0,1,3,2.0
4537,I6,Engineering,US4,28.8,0,1,5,2.5
4538,T7,Sales,US1,30.4,0,0,4,2.5
4539,I4,Engineering,US2,27.4,0,1,5,2.6
4540,T7,G&A,US2,28.8,0,0,4,3.6
4542,T8,G&A,US1,31.7,0,0,4,2.1
4543,I5,S&O,US1,34.2,1,1,3,2.6
4546,T7,Engineering,US1,30.9,0,1,4,1.6
4548,I4,Product,US1,32.1,0,1,3,3.5
4552,T7,CXI,US1,28.9,0,0,4,2.0
4555,I7,Engineering,US2,34.3,0,1,4,2.5
4556,I4,S&O,US1,28.1,0,0,4,2.6
4558,I6,Engineering,US1,33.8,0,0,3,2.5
4559,I7,Product,US2,31.0,0,1,4,3.6
4562,I7,Sales,US4,31.8,0,1,3,2.1
4568,I6,Engineering,US1,27.4,0,1,4,2.6
4569,I5,Engineering,US1,34.7,0,1,4,2.6
4573,T7,S&O,US1,27.7,1,1,3,2.1
4574,I4,Product,US1,28.6,1,0,3,2.6
4576,T7,S&O,US3,31.0,0,0,4,2.5
4577,T7,S&O,US2,27.0,0,0,4,1.7
4579,T6,Product,US3,33.6,0,0,4,1.2
4580,T7,CXI,US2,28.7,0,1,3,2.6
4582,I5,Engineering,US2,29.9,0,0,4,2.5
4587,I4,Sales,US3,30.1,0,1,3,1.4
4588,T9,G&A,US1,28.1,0,0,3,2.1
4595,I4,Product,US3,33.1,0,1,3,2.1
4596,T9,S&O,US1,34.5,0,1,3,2.0
4599,I6,G&A,US1,34.7,0,0,3,2.0
4601,I6,CXI,US1,28.7,0,0,5,2.6
4602,T7,Engineering,US1,33.0,0,1,3,2.5
4603,I4,G&A,US1,30.2,0,0,4,1.8
4605,I7,Engineering,US3,33.7,0,1,3,2.1
4608,I4,G&A,US1,34.3,0,1,3,2.1
4610,I5,CXI,US1,29.4,0,0,3,2.5
4612,I4,Engineering,US3,33.8,0,1,3,3.5
4613,I5,Product,US3,32.0,0,0,4,1.0
4614,I4,S&O,US1,31.3,0,0,3,2.0
4615,I6,CXI,US3,33.0,0,0,3,1.1
4618,I6,Engineering,US3,32.4,1,1,3,4.6
4622,I5,Sales,US1,31.2,0,0,5,2.6
4623,I7,Engineering,US2,32.1,0,1,4,2.6
4624,I4,Engineering,US2,29.3,0,1,3,2.6
4626,I6,S&O,US3,31.2,0,1,3,1.6
4629,T6,Engineering,US3,27.5,1,1,3,2.5
4630,I5,Engineering,US3,30.5,0,1,3,3.6
4631,T6,Product,US4,30.6,0,1,3,2.0
4632,T6,G&A,US2,32.4,0,0,4,1.1
4633,I7,S&O,US1,34.6,0,0,3,2.0
4634,T7,Sales,US2,29.0,0,1,5,2.1
4638,T9,S&O,US2,33.5,0,1,4,3.6
4639,I4,Engineering,US1,29.0,0,1,4,3.6
4640,T6,Engineering,US2,27.7,0,1,3,1.6
4641,I7,S&O,US1,30.9,0,0,3,2.1
4642,T6,Product,US1,32.4,0,0,3,3.5
4644,I4,G&A,US3,27.6,0,0,4,2.5
4645,I4,Sales,US3,32.4,0,1,3,2.5
4648,T6,Product,US2,29.8,1,1,3,2.5
4649,I6,Product,US2,34.0,0,1,3,2.5
4651,T8,Engineering,US3,28.9,0,1,3,3.6
4653,I4,CXI,US2,29.5,0,0,3,1.8
4655,I5,Product,US2,27.9,0,1,4,1.6
4658,I6,G&A,US1,34.1,0,0,3,2.1
4659,I5,Sales,US3,34.0,0,0,3,4.5
4661,I6,Engineering,US1,28.6,0,1,4,2.5
4665,T6,Engineering,US2,33.2,0,0,3,4.5
4666,I5,Sales,US2,33.6,0,1,4,1.6
4667,I6,Product,US2,32.2,0,1,3,3.6
4668,I7,S&O,US2,32.3,0,1,3,2.1
4670,T9,CXI,US1,27.0,0,1,3,2.1
4673,T9,CXI,US1,32.0,0,0,3,2.1
4674,T7,S&O,US1,34.2,0,0,4,2.6
4675,T7,Engineering,US1,32.9,0,1,4,1.5
4678,I4,CXI,US1,29.9,0,0,3,2.1
4679,I6,G&A,US1,29.8,0,0,4,2.1
4680,I6,S&O,US2,31.3,0,1,4,3.6
4681,I5,CXI,US1,27.7,0,0,5,1.9
4683,I6,CXI,US1,34.2,0,0,5,3.5
4685,T6,Product,US3,28.7,0,0,5,1.5
4689,T8,Product,US1,32.6,0,1,3,2.5
4690,T6,Sales,US1,27.9,0,1,3,2.1
4693,I7,CXI,US1,31.6,1,0,3,2.1
4694,I7,Sales,US3,28.1,0,1,3,3.5
4695,T9,Sales,US1,30.8,0,1,4,3.5
4697,I5,Engineering,US3,33.4,0,0,3,4.5
4699,I4,Engineering,US2,29.2,0,1,4,3.5
4700,T6,Engineering,US1,34.7,0,1,5,3.6
4701,T9,S&O,US3,29.9,0,1,4,4.6
4706,I4,Product,US4,32.4,0,0,3,2.0
4709,I4,Engineering,US2,29.5,0,1,4,2.6
4710,I5,Engineering,US2,27.6,1,1,3,2.1
4711,I5,CXI,US3,34.7,0,0,3,2.0
4712,I4,Sales,US3,28.5,0,1,3,2.1
4713,I5,Sales,US2,34.7,0,0,3,1.0
4714,I5,CXI,US1,34.2,0,0,4,1.5
4715,I7,G&A,US1,33.3,0,0,3,2.6
4719,T9,Engineering,US2,29.5,0,1,3,2.0
4720,I5,CXI,US2,29.6,0,0,4,1.2
4721,T6,Product,US3,30.8,1,0,3,2.6
4724,I7,S&O,US2,28.8,0,1,3,1.3
4725,I4,Sales,US1,34.5,0,0,3,1.9
4729,I7,Engineering,US3,32.7,0,1,5,3.6
4733,I5,Engineering,US2,27.8,0,1,5,1.2
4735,T6,Engineering,US4,30.7,0,1,4,1.3
4736,T7,CXI,US1,31.6,0,0,5,2.5
4737,T6,Sales,US1,30.3,0,0,5,1.5
4739,I4,Product,US2,27.8,0,1,3,1.8
4741,T7,Sales,US1,29.7,0,0,4,2.1
4745,I5,S&O,US3,33.1,0,0,3,2.1
4747,T8,G&A,US2,33.2,0,0,3,2.5
4748,I7,Engineering,US2,32.9,1,1,3,2.5
4749,T6,Product,US1,33.8,0,0,3,1.7
4751,I5,Engineering,US1,30.3,0,1,5,2.5
4752,I7,G&A,US1,29.7,1,0,3,2.1
4754,T7,Product,US2,34.4,0,1,3,1.6
4756,T7,Engineering,US2,31.1,0,1,3,4.6
4757,I5,S&O,US1,30.5,0,0,3,2.6
4758,I4,CXI,US1,32.0,0,0,4,1.0
4760,I4,S&O,US4,30.2,0,0,3,2.5
4762,I4,S&O,US4,29.5,0,0,3,1.5
4765,I6,CXI,US3,28.0,0,0,4,2.0
4766,I4,Engineering,US2,28.0,0,1,3,2.5
4767,T6,Product,US2,33.9,1,1,4,2.5
4769,I5,Engineering,US1,34.8,0,0,4,2.6
4770,I6,CXI,US2,33.0,0,0,5,2.6
4771,T7,Engineering,US4,31.9,0,1,3,1.4
4773,I4,CXI,US4,27.7,0,0,3,1.4
4774,I5,Sales,US4,32.3,0,1,5,1.5
4775,I6,CXI,US2,33.1,0,0,3,2.1
4776,I6,Sales,US1,31.9,0,0,3,2.1
4781,T6,G&A,US1,27.4,0,0,5,2.5
4782,I4,Engineering,US3,31.3,0,0,4,2.5
4784,I6,CXI,US3,32.5,0,1,4,4.6
4787,I6,CXI,US3,29.1,0,1,3,3.5
4789,I6,Engineering,US3,31.4,0,1,4,2.0
4794,I6,Sales,US2,34.8,0,0,3,4.5
4795,I6,G&A,US1,28.7,0,1,3,2.1
4799,I4,Engineering,US1,34.4,0,1,4,1.3
4804,I7,Engineering,US3,31.6,0,0,4,2.6
4805,T6,Engineering,US3,29.2,0,1,4,1.9
4806,I5,Engineering,US2,32.7,0,0,4,2.5
4807,T8,Engineering,US3,34.8,0,1,4,1.5
4809,I6,Engineering,US2,31.9,1,1,4,2.6
4811,I4,Sales,US4,27.6,0,0,5,2.5
4813,I5,Sales,US3,28.7,0,0,3,2.0
4814,T7,Sales,US2,33.6,0,1,3,2.0
4815,T6,Sales,US2,31.6,0,1,5,3.6
4816,I4,Sales,US2,30.2,0,0,4,3.5
4817,I7,Product,US1,32.5,0,1,3,1.5
4818,I7,Engineering,US3,28.4,0,1,4,2.1
4819,I5,Product,US4,30.3,0,0,4,2.5
4820,T7,Engineering,US1,28.0,0,0,3,2.6
4823,I5,Engineering,US1,34.4,0,0,5,2.6
4825,I4,G&A,US1,29.7,0,0,3,2.0
4826,I4,Engineering,US3,32.4,1,0,3,4.6
4829,T6,S&O,US3,32.1,0,0,3,1.6
4832,I6,Engineering,US1,28.9,0,1,3,2.5
4834,I4,Product,US2,27.1,0,1,4,1.4
4835,T6,Engineering,US2,29.3,0,1,3,2.1
4840,I5,Product,US2,27.5,0,1,3,1.4
4842,T7,Engineering,US3,34.3,0,1,3,2.5
4843,I7,Sales,US2,29.4,0,0,3,2.1
4844,I5,S&O,US1,28.5,0,0,4,1.5
4845,I7,Engineering,US1,33.0,0,1,4,2.0
4846,I4,CXI,US2,29.3,0,0,3,2.6
4848,I7,S&O,US1,29.8,0,1,4,1.9
4849,T7,Product,US2,29.0,0,0,3,2.0
4852,T8,Sales,US4,30.3,1,1,3,2.1
4854,I4,Product,US1,28.0,0,1,4,1.7
4857,I4,Sales,US2,28.2,0,0,3,2.1
4858,T7,CXI,US1,27.9,0,0,4,4.6
4860,T7,Engineering,US3,27.5,0,1,5,2.6
4864,T6,Sales,US1,32.2,0,1,3,3.5
4865,I4,S&O,US2,29.2,0,0,3,2.1
4866,T7,Engineering,US3,34.7,0,1,5,2.1
4869,T6,Engineering,US1,31.5,0,1,5,2.5
4870,I6,S&O,US1,34.3,0,1,3,2.1
4871,I4,CXI,US2,34.9,1,0,4,2.6
4874,I4,Engineering,US1,31.1,0,1,5,2.5
4876,I6,CXI,US1,34.6,0,0,3,1.5
4877,I5,Engineering,US2,27.5,0,1,3,2.5
4880,I7,S&O,US1,33.7,0,1,3,3.5
4881,I6,Engineering,US3,31.5,0,1,3,3.5
4882,I4,CXI,US1,33.7,0,0,4,2.0
4883,I4,Product,US3,32.2,0,0,4,1.1
4884,I4,Product,US2,30.9,0,0,3,2.0
4886,I4,CXI,US1,28.2,0,1,4,4.5
4887,I4,Engineering,US2,29.3,0,1,3,1.1
4889,T7,Product,US1,29.9,0,1,4,1.5
4890,T8,Engineering,US1,27.1,0,1,3,1.6
4894,I5,Engineering,US4,30.2,0,0,3,2.6
4896,I6,G&A,US3,28.1,0,1,3,2.0
4897,I4,G&A,US2,28.4,0,0,4,2.5
4902,I4,Product,US4,31.2,0,0,4,3.5
4905,I5,CXI,US1,35.0,0,0,4,1.3
4906,I5,Sales,US1,32.8,0,0,3,1.1
4907,T6,Product,US1,33.6,0,1,3,2.0
4912,I6,Engineering,US2,32.6,0,1,3,3.5
4913,I5,Engineering,US4,32.1,0,1,3,2.6
4915,I4,Sales,US3,34.1,1,0,4,2.0
4916,T6,CXI,US2,30.4,0,0,4,2.6
4917,I4,CXI,US2,31.9,0,0,3,4.5
4918,I4,Engineering,US1,31.1,0,1,4,1.1
4920,I4,G&A,US1,29.4,0,0,3,4.6
4925,T6,Engineering,US2,28.9,0,1,4,3.6
4929,I7,Sales,US1,29.8,0,0,3,2.1
4932,I4,G&A,US1,29.0,1,0,5,2.6
4933,I4,Sales,US4,27.4,0,1,3,1.8
4934,T8,Product,US2,28.1,0,0,3,1.1
4939,I4,Engineering,US1,32.1,0,1,3,2.0
4941,I4,CXI,US1,28.8,0,0,3,2.0
4943,T6,S&O,US1,34.9,0,1,4,1.4
