employee_id,job_level,job_function,region,age,is_promo,job_role,job_rank,is_men,perf_rank,tenure
3949,I7,Sales,US1,31.9,1,I,7,0,4,2.0
3952,I5,Product,US1,27.9,0,I,5,1,3,1.3
3953,T9,CXI,US1,30.7,1,T,9,0,3,3.1
3954,T6,Product,US3,27.8,0,T,6,1,4,2.0
3957,T7,G&A,US3,34.7,0,T,7,0,4,2.0
3958,I7,S&O,US1,33.9,0,I,7,1,4,4.1
3963,I4,S&O,US2,30.8,0,I,4,1,3,3.0
3964,I6,Sales,US4,32.0,0,I,6,1,4,1.3
3966,T7,CXI,US3,29.7,0,T,7,0,4,1.6
3968,I6,Engineering,US1,32.4,0,I,6,1,5,2.1
3971,I6,CXI,US2,29.0,0,I,6,0,3,2.0
3973,I6,Sales,US3,33.1,0,I,6,1,4,1.2
3975,T6,CXI,US1,30.6,0,T,6,0,3,1.6
3978,T7,Sales,US3,32.6,1,T,7,0,4,3.0
3979,I6,Engineering,US3,29.0,0,I,6,1,4,1.5
3980,T7,Product,US2,33.4,0,T,7,1,3,2.1
3981,I6,Sales,US2,31.1,0,I,6,1,3,1.1
3982,I6,Product,US2,28.0,1,I,6,0,4,3.1
3983,T9,G&A,US2,29.3,0,T,9,1,3,1.5
3984,I6,G&A,US3,33.0,0,I,6,0,3,1.0
3985,I6,Product,US2,34.5,0,I,6,0,3,3.0
3986,I4,Engineering,US2,31.3,0,I,4,0,5,2.0
3991,I7,Product,US2,29.0,0,I,7,1,3,2.1
3994,T8,Engineering,US2,29.7,0,T,8,1,3,3.1
3995,I4,CXI,US2,34.4,0,I,4,0,3,2.1
3996,I5,CXI,US2,32.7,0,I,5,0,4,2.0
3997,I4,CXI,US1,30.4,0,I,4,0,3,3.0
3998,I5,Engineering,US1,30.1,0,I,5,1,3,1.5
4001,I4,S&O,US1,33.3,0,I,4,0,4,3.0
4002,T6,Product,US1,27.6,0,T,6,1,4,1.2
4004,T8,Engineering,US1,27.6,0,T,8,1,3,1.5
4008,T6,G&A,US1,34.8,0,T,6,0,3,4.0
4009,I6,Sales,US1,30.5,0,I,6,1,4,1.4
4010,I5,Engineering,US1,34.0,0,I,5,1,3,1.5
4012,I6,S&O,US3,32.0,0,I,6,0,3,3.1
4014,I4,G&A,US1,32.9,0,I,4,1,5,3.0
4018,I5,G&A,US2,34.8,0,I,5,1,3,2.1
4020,T6,S&O,US4,32.1,0,T,6,1,3,1.5
4023,T6,Sales,US1,33.2,0,T,6,1,3,1.2
4024,T7,Sales,US1,29.2,1,T,7,0,4,4.0
4025,I5,Engineering,US2,28.5,0,I,5,0,4,2.1
4026,T7,Engineering,US1,31.1,1,T,7,1,3,1.6
4028,I4,S&O,US1,27.1,0,I,4,1,3,1.3
4029,I7,S&O,US1,27.5,0,I,7,1,3,1.5
4030,I7,Sales,US2,34.8,0,I,7,0,3,2.1
4032,T8,G&A,US3,32.7,0,T,8,1,4,1.2
4033,I4,S&O,US1,33.9,0,I,4,1,4,1.4
4035,I7,Sales,US1,28.5,0,I,7,1,5,3.1
4039,I4,Engineering,US1,31.1,0,I,4,1,3,1.6
4040,I4,Engineering,US1,27.7,0,I,4,1,3,1.2
4041,I7,Sales,US1,27.9,0,I,7,1,3,2.0
4042,T7,CXI,US3,30.5,0,T,7,0,4,2.0
4043,I6,CXI,US2,31.1,0,I,6,0,3,1.5
4044,T9,Sales,US2,29.3,0,T,9,1,3,4.0
4045,I6,Engineering,US2,32.4,0,I,6,1,4,4.1
4047,I4,Product,US2,33.9,0,I,4,0,5,2.1
4052,I6,Engineering,US3,28.7,0,I,6,1,3,1.5
4053,T8,Engineering,US1,34.8,0,T,8,1,3,2.1
4054,T8,S&O,US1,30.1,0,T,8,1,5,4.0
4056,T8,Engineering,US1,35.0,0,T,8,1,4,4.0
4058,I7,Sales,US1,32.8,1,I,7,0,4,2.1
4059,T6,CXI,US4,32.7,0,T,6,0,3,2.0
4060,I4,Engineering,US1,29.7,0,I,4,1,5,3.0
4064,T8,Engineering,US2,30.0,0,T,8,1,3,1.5
4066,I4,Engineering,US2,28.2,0,I,4,1,3,1.6
4070,I5,Engineering,US3,30.8,1,I,5,0,3,1.5
4074,I6,Engineering,US1,32.9,0,I,6,1,4,2.0
4075,I6,Sales,US1,30.4,0,I,6,0,4,2.0
4078,T8,Engineering,US1,32.3,0,T,8,1,3,2.0
4079,T7,Engineering,US2,33.2,0,T,7,0,3,2.0
4083,I4,CXI,US1,33.2,0,I,4,0,3,4.0
4084,I4,Sales,US1,33.9,0,I,4,0,3,1.6
4086,T6,Engineering,US2,27.4,0,T,6,0,3,3.0
4088,I4,Product,US2,27.6,0,I,4,1,3,1.5
4092,T7,S&O,US2,32.3,0,T,7,1,4,3.1
4094,I5,Engineering,US3,33.4,0,I,5,1,3,1.5
4095,I6,G&A,US3,29.5,0,I,6,0,4,2.0
4098,I5,Product,US1,32.8,0,I,5,1,4,2.1
4101,I7,S&O,US2,28.4,0,I,7,0,4,1.4
4102,T8,Product,US3,27.2,0,T,8,1,4,2.1
4104,I4,Engineering,US1,33.7,0,I,4,0,3,3.0
4105,T6,Product,US3,29.9,0,T,6,1,5,2.0
4109,T6,Sales,US2,28.6,0,T,6,0,4,2.1
4110,I5,Engineering,US4,28.2,1,I,5,1,5,4.1
4111,I4,G&A,US1,31.0,0,I,4,0,3,1.3
4112,T7,Sales,US4,34.1,0,T,7,1,3,2.0
4113,I6,S&O,US3,30.8,0,I,6,1,3,2.0
4115,I7,Engineering,US4,31.0,0,I,7,1,4,2.1
4117,I4,G&A,US1,32.6,0,I,4,0,3,4.0
4118,T7,Engineering,US3,28.9,1,T,7,1,3,3.1
4122,I6,Sales,US1,30.0,0,I,6,1,4,2.0
4124,I4,G&A,US1,34.7,0,I,4,0,4,2.1
4125,I6,CXI,US1,28.2,0,I,6,0,4,1.1
4129,I4,Product,US2,27.8,0,I,4,1,5,2.0
4130,I6,S&O,US2,33.9,0,I,6,1,4,3.0
4131,I7,Engineering,US3,29.3,0,I,7,1,4,2.1
4132,I4,Engineering,US1,29.5,0,I,4,1,5,1.4
4134,I5,Product,US1,27.3,0,I,5,1,3,4.0
4135,I4,Engineering,US1,28.5,0,I,4,1,3,2.1
4136,T6,G&A,US4,34.6,0,T,6,0,3,1.6
4137,I5,Engineering,US1,31.4,0,I,5,1,3,1.4
4140,I7,Sales,US2,28.1,0,I,7,1,3,4.0
4141,I5,Engineering,US2,27.5,0,I,5,1,4,2.0
4143,I4,Engineering,US1,31.9,0,I,4,1,3,1.6
4144,I6,Engineering,US3,32.8,0,I,6,1,5,1.1
4150,I4,S&O,US2,34.6,1,I,4,0,3,1.5
4151,I5,G&A,US2,33.3,0,I,5,1,3,1.0
4152,I5,S&O,US2,28.1,0,I,5,1,3,4.0
4155,T6,CXI,US1,29.4,0,T,6,0,4,2.1
4158,T6,Product,US3,34.3,0,T,6,1,5,2.1
4159,I5,CXI,US2,29.7,0,I,5,1,3,2.0
4160,I4,G&A,US2,32.5,0,I,4,0,4,2.1
4162,I6,Engineering,US1,30.9,0,I,6,1,3,1.2
4164,I6,Engineering,US2,33.7,0,I,6,1,3,2.0
4165,T8,Engineering,US1,30.9,0,T,8,1,3,1.5
4168,T7,CXI,US2,31.4,0,T,7,1,5,2.1
4172,I7,Engineering,US2,33.4,0,I,7,1,4,2.1
4174,I6,CXI,US2,32.2,0,I,6,0,4,3.1
4178,I5,CXI,US1,33.4,0,I,5,0,3,1.5
4180,I4,CXI,US2,30.0,0,I,4,0,4,2.0
4181,I4,G&A,US4,28.9,0,I,4,1,4,2.1
4184,I4,Engineering,US4,30.4,0,I,4,1,3,1.5
4187,I4,CXI,US1,29.4,0,I,4,1,3,2.1
4189,I6,S&O,US2,32.3,0,I,6,0,3,1.5
4192,T7,Product,US1,29.3,0,T,7,1,3,1.5
4193,T6,Engineering,US3,32.8,0,T,6,1,3,1.5
4194,I6,Engineering,US4,31.5,0,I,6,0,5,1.3
4195,I4,CXI,US1,28.1,0,I,4,0,3,1.6
4196,I6,Engineering,US3,31.5,0,I,6,1,3,1.5
4199,T6,Engineering,US4,31.1,0,T,6,1,5,2.1
4201,T7,S&O,US3,33.2,0,T,7,1,3,1.5
4202,I4,S&O,US2,34.7,0,I,4,0,5,1.4
4204,I4,Engineering,US3,29.7,0,I,4,1,3,1.6
4206,T6,G&A,US1,27.5,0,T,6,0,4,2.1
4208,I5,Product,US2,33.6,0,I,5,1,4,2.0
4213,I5,S&O,US1,29.3,0,I,5,0,3,1.3
4215,I6,G&A,US1,30.8,0,I,6,0,4,1.2
4217,T8,Engineering,US2,32.6,0,T,8,1,4,1.1
4219,T7,S&O,US1,28.8,0,T,7,1,3,2.0
4220,I6,S&O,US3,32.8,0,I,6,1,3,1.0
4221,I5,CXI,US4,31.2,0,I,5,1,3,2.0
4224,I4,Sales,US1,34.9,0,I,4,0,5,1.6
4225,I5,G&A,US3,34.2,0,I,5,0,3,1.5
4226,I5,Engineering,US1,27.1,0,I,5,1,3,2.0
4227,T7,Sales,US1,30.3,0,T,7,0,5,3.1
4228,T8,G&A,US1,30.1,0,T,8,0,3,2.0
4231,I5,Sales,US1,27.5,0,I,5,0,5,3.0
4232,I6,Engineering,US2,34.0,0,I,6,1,4,2.1
4234,T7,CXI,US1,29.9,0,T,7,1,4,2.1
4235,I5,Sales,US1,28.6,0,I,5,1,3,2.0
4236,I4,Sales,US4,30.2,0,I,4,1,4,2.1
4237,I6,Product,US1,34.2,0,I,6,1,3,1.5
4239,T6,Engineering,US2,34.7,0,T,6,1,4,2.1
4243,T6,CXI,US4,32.2,0,T,6,1,3,1.5
4247,I4,S&O,US1,31.7,0,I,4,0,3,2.0
4249,I4,CXI,US1,29.1,0,I,4,0,3,1.6
4250,I4,Engineering,US1,29.4,0,I,4,0,4,1.5
4254,I7,S&O,US3,27.4,0,I,7,0,3,1.6
4258,I5,G&A,US2,31.4,0,I,5,0,3,2.0
4259,T7,Engineering,US4,27.9,0,T,7,1,4,3.0
4264,I7,Engineering,US1,27.3,0,I,7,1,3,1.5
4265,T8,Engineering,US3,30.4,0,T,8,0,3,2.1
4267,I5,G&A,US3,32.5,0,I,5,0,3,1.5
4269,T6,G&A,US2,29.9,0,T,6,0,3,1.5
4271,I4,Engineering,US1,30.3,0,I,4,1,5,2.1
4273,I6,CXI,US1,32.4,0,I,6,0,5,1.1
4274,I7,S&O,US2,30.2,0,I,7,1,4,3.0
4275,T7,Product,US2,28.5,0,T,7,1,4,1.6
4277,I5,Product,US1,34.2,0,I,5,0,5,4.1
4278,I5,CXI,US1,32.5,0,I,5,0,5,2.1
4280,I4,Engineering,US2,28.0,0,I,4,0,3,1.5
4282,T6,Engineering,US2,27.4,1,T,6,0,3,3.0
4283,I4,Sales,US3,30.6,0,I,4,0,3,1.4
4288,T6,S&O,US2,35.0,0,T,6,0,3,1.5
4289,T7,Engineering,US3,32.8,0,T,7,0,4,1.2
4298,I4,CXI,US3,34.9,0,I,4,0,4,3.1
4300,I4,Engineering,US1,31.3,0,I,4,0,3,1.6
4302,T7,G&A,US3,30.9,0,T,7,1,4,2.1
4307,I4,Product,US1,27.2,0,I,4,1,4,1.2
4308,T6,Engineering,US1,29.4,0,T,6,1,3,1.3
4309,T7,Product,US2,29.1,0,T,7,1,3,2.0
4312,I5,S&O,US2,30.9,0,I,5,0,4,2.0
4313,I4,G&A,US1,28.0,0,I,4,1,3,1.6
4318,I4,G&A,US2,31.8,1,I,4,0,3,2.1
4320,I4,G&A,US3,27.3,0,I,4,0,4,1.0
4321,T6,Engineering,US4,28.5,0,T,6,1,3,1.5
4325,T8,Engineering,US1,27.6,0,T,8,1,4,1.0
4326,I7,Engineering,US3,33.9,0,I,7,1,4,1.4
4327,T7,CXI,US1,29.1,0,T,7,1,3,4.1
4328,T6,Engineering,US2,30.8,0,T,6,1,4,4.1
4329,I5,Sales,US3,29.9,0,I,5,1,3,1.3
4334,T6,Engineering,US1,34.7,0,T,6,1,3,2.1
4335,I6,CXI,US1,30.0,0,I,6,0,3,2.1
4336,I5,S&O,US1,29.1,0,I,5,0,5,1.0
4340,I5,Engineering,US1,34.7,0,I,5,1,3,1.5
4343,I4,CXI,US3,32.6,0,I,4,1,3,4.0
4346,I5,Product,US1,32.0,1,I,5,1,4,2.1
4347,I5,S&O,US4,32.4,0,I,5,0,4,4.1
4349,T6,Sales,US2,34.1,0,T,6,1,5,2.0
4353,I5,S&O,US3,27.3,0,I,5,0,3,1.5
4356,T6,Engineering,US2,29.8,0,T,6,1,3,1.0
4357,I5,Engineering,US2,32.9,0,I,5,1,3,3.1
4359,T6,S&O,US1,32.4,0,T,6,1,3,2.0
4360,I5,G&A,US4,31.4,0,I,5,0,3,1.2
4361,T6,Product,US2,27.4,1,T,6,1,3,3.0
4362,I4,Engineering,US2,32.8,1,I,4,1,3,1.6
4363,T6,Engineering,US2,28.3,0,T,6,1,3,3.0
4368,I6,Engineering,US1,34.4,0,I,6,0,3,4.0
4371,T6,G&A,US2,28.7,0,T,6,0,3,2.1
4373,T9,Engineering,US3,34.9,0,T,9,1,3,1.5
4378,I5,Engineering,US3,34.8,0,I,5,1,4,2.1
4380,T7,Engineering,US2,28.2,0,T,7,1,4,2.0
4385,I6,Engineering,US1,33.0,0,I,6,1,3,1.4
4387,T7,G&A,US3,34.2,0,T,7,1,3,1.6
4391,I5,G&A,US2,29.7,1,I,5,0,4,3.1
4393,I4,Sales,US4,29.0,0,I,4,1,3,1.5
4394,T7,S&O,US2,34.8,0,T,7,0,3,2.0
4395,I4,S&O,US4,32.3,0,I,4,1,3,1.2
4396,T8,CXI,US1,27.3,0,T,8,0,4,2.1
4397,I5,Sales,US2,33.8,0,I,5,0,3,2.1
4399,T6,Engineering,US1,32.9,0,T,6,0,3,2.0
4401,T8,S&O,US1,34.4,0,T,8,0,3,1.4
4402,I4,CXI,US2,31.9,0,I,4,0,3,1.6
4403,T7,Sales,US2,31.2,0,T,7,1,3,1.0
4404,I4,CXI,US1,27.7,1,I,4,0,3,1.5
4405,I5,S&O,US4,32.1,1,I,5,1,3,2.1
4406,T6,CXI,US2,33.6,0,T,6,1,4,2.1
4407,I4,Sales,US3,31.1,0,I,4,1,4,2.1
4408,I7,Engineering,US1,32.9,0,I,7,1,5,3.1
4410,T7,S&O,US1,34.8,0,T,7,1,5,1.3
4411,I4,CXI,US1,34.6,0,I,4,0,3,3.0
4412,T8,S&O,US3,33.6,0,T,8,1,3,3.1
4413,I4,Sales,US2,30.3,0,I,4,0,3,2.0
4416,I4,S&O,US1,30.7,1,I,4,1,4,1.6
4418,I7,Sales,US2,28.7,0,I,7,1,3,2.1
4421,T6,CXI,US1,30.5,0,T,6,0,4,1.1
4424,T9,Engineering,US3,27.6,0,T,9,1,5,1.2
4428,T8,CXI,US2,28.6,0,T,8,0,4,2.1
4430,I6,S&O,US2,32.2,0,I,6,1,5,2.0
4431,I4,Product,US1,29.2,0,I,4,1,4,2.1
4433,I6,Engineering,US1,28.0,0,I,6,1,4,2.1
4434,T6,Product,US3,32.7,0,T,6,0,3,1.5
4435,T6,Product,US1,28.9,0,T,6,1,4,1.5
4436,I7,Product,US4,29.4,0,I,7,1,3,1.3
4437,T7,Product,US3,27.9,0,T,7,0,5,2.1
4438,T6,Engineering,US3,27.7,0,T,6,0,4,1.0
4440,I5,S&O,US2,29.7,0,I,5,0,3,1.3
4441,I6,Engineering,US1,32.2,0,I,6,0,4,2.1
4444,I4,S&O,US1,30.1,0,I,4,0,4,2.0
4446,I4,Product,US2,31.9,0,I,4,1,4,2.1
4451,I7,S&O,US1,30.7,0,I,7,0,4,3.0
4453,I5,Engineering,US3,31.7,0,I,5,1,3,3.0
4454,T8,G&A,US1,31.0,0,T,8,1,3,1.0
4459,I5,S&O,US3,34.9,0,I,5,0,3,2.1
4461,T7,Engineering,US1,31.2,0,T,7,1,3,4.0
4471,I6,S&O,US1,32.4,0,I,6,1,4,2.1
4474,T7,S&O,US2,32.5,0,T,7,1,5,2.1
4476,I5,Engineering,US1,34.1,0,I,5,1,4,1.0
4477,I4,CXI,US1,31.5,0,I,4,0,3,3.0
4479,I4,CXI,US3,27.3,0,I,4,0,3,1.1
4480,I5,Product,US3,28.8,0,I,5,0,4,3.0
4487,I7,Product,US2,31.9,0,I,7,1,4,3.1
4488,T6,Product,US3,29.0,0,T,6,1,4,2.1
4489,I5,G&A,US1,27.3,0,I,5,0,3,4.0
4490,I4,Engineering,US2,32.5,0,I,4,1,4,4.0
4491,T7,Sales,US1,33.0,0,T,7,0,3,1.6
4493,T6,CXI,US2,31.9,0,T,6,0,4,2.1
4494,I6,S&O,US4,34.5,0,I,6,0,4,2.1
4495,I6,S&O,US2,28.2,0,I,6,0,4,1.5
4496,I6,G&A,US2,32.9,0,I,6,0,5,2.1
4499,T8,Engineering,US2,31.1,0,T,8,1,4,3.1
4501,T6,CXI,US1,34.1,0,T,6,0,3,1.6
4503,I4,Engineering,US1,30.7,0,I,4,0,3,1.6
4504,T6,S&O,US3,33.3,0,T,6,1,3,2.1
4505,I6,Sales,US1,29.1,0,I,6,0,3,2.0
4506,I5,Sales,US1,30.1,0,I,5,1,3,1.5
4508,T8,Engineering,US1,27.7,0,T,8,1,4,4.1
4509,I4,Sales,US3,30.4,0,I,4,1,4,2.0
4512,T8,S&O,US2,29.4,0,T,8,1,3,1.5
4515,I4,S&O,US2,29.6,0,I,4,0,4,2.1
4518,I6,Engineering,US1,27.9,1,I,6,1,3,2.0
4521,I4,S&O,US2,33.9,0,I,4,0,4,3.1
4524,T7,Sales,US2,28.2,0,T,7,1,3,1.2
4526,I5,Sales,US4,28.5,0,I,5,1,4,2.0
4528,T7,Engineering,US1,32.2,0,T,7,1,5,2.0
4530,T6,Sales,US2,29.2,1,T,6,1,3,3.0
4532,I4,S&O,US1,28.7,0,I,4,1,3,1.5
4537,I6,Engineering,US4,28.8,0,I,6,1,5,2.0
4538,T7,Sales,US1,30.4,0,T,7,0,4,2.0
4539,I4,Engineering,US2,27.4,0,I,4,1,5,2.1
4540,T7,G&A,US2,28.8,0,T,7,0,4,3.1
4542,T8,G&A,US1,31.7,0,T,8,0,4,1.6
4543,I5,S&O,US1,34.2,1,I,5,1,3,2.1
4546,T7,Engineering,US1,30.9,0,T,7,1,4,1.1
4548,I4,Product,US1,32.1,0,I,4,1,3,3.0
4552,T7,CXI,US1,28.9,0,T,7,0,4,1.5
4555,I7,Engineering,US2,34.3,0,I,7,1,4,2.0
4556,I4,S&O,US1,28.1,0,I,4,0,4,2.1
4558,I6,Engineering,US1,33.8,0,I,6,0,3,2.0
4559,I7,Product,US2,31.0,0,I,7,1,4,3.1
4562,I7,Sales,US4,31.8,0,I,7,1,3,1.6
4568,I6,Engineering,US1,27.4,0,I,6,1,4,2.1
4569,I5,Engineering,US1,34.7,0,I,5,1,4,2.1
4573,T7,S&O,US1,27.7,1,T,7,1,3,1.5
4574,I4,Product,US1,28.6,1,I,4,0,3,2.1
4576,T7,S&O,US3,31.0,0,T,7,0,4,2.0
4577,T7,S&O,US2,27.0,0,T,7,0,4,1.2
4580,T7,CXI,US2,28.7,0,T,7,1,3,2.1
4582,I5,Engineering,US2,29.9,0,I,5,0,4,2.0
4588,T9,G&A,US1,28.1,0,T,9,0,3,1.6
4595,I4,Product,US3,33.1,0,I,4,1,3,1.5
4596,T9,S&O,US1,34.5,0,T,9,1,3,1.5
4599,I6,G&A,US1,34.7,0,I,6,0,3,1.5
4601,I6,CXI,US1,28.7,0,I,6,0,5,2.1
4602,T7,Engineering,US1,33.0,0,T,7,1,3,2.0
4603,I4,G&A,US1,30.2,0,I,4,0,4,1.3
4605,I7,Engineering,US3,33.7,0,I,7,1,3,1.6
4608,I4,G&A,US1,34.3,0,I,4,1,3,1.5
4610,I5,CXI,US1,29.4,0,I,5,0,3,2.0
4612,I4,Engineering,US3,33.8,0,I,4,1,3,3.0
4614,I4,S&O,US1,31.3,0,I,4,0,3,1.5
4618,I6,Engineering,US3,32.4,1,I,6,1,3,4.0
4622,I5,Sales,US1,31.2,0,I,5,0,5,2.1
4623,I7,Engineering,US2,32.1,0,I,7,1,4,2.1
4624,I4,Engineering,US2,29.3,0,I,4,1,3,2.1
4626,I6,S&O,US3,31.2,0,I,6,1,3,1.1
4629,T6,Engineering,US3,27.5,1,T,6,1,3,2.0
4630,I5,Engineering,US3,30.5,0,I,5,1,3,3.1
4631,T6,Product,US4,30.6,0,T,6,1,3,1.5
4633,I7,S&O,US1,34.6,0,I,7,0,3,1.5
4634,T7,Sales,US2,29.0,0,T,7,1,5,1.6
4638,T9,S&O,US2,33.5,0,T,9,1,4,3.1
4639,I4,Engineering,US1,29.0,0,I,4,1,4,3.1
4640,T6,Engineering,US2,27.7,0,T,6,1,3,1.1
4641,I7,S&O,US1,30.9,0,I,7,0,3,1.6
4642,T6,Product,US1,32.4,0,T,6,0,3,3.0
4644,I4,G&A,US3,27.6,0,I,4,0,4,2.0
4645,I4,Sales,US3,32.4,0,I,4,1,3,2.0
4648,T6,Product,US2,29.8,1,T,6,1,3,2.0
4649,I6,Product,US2,34.0,0,I,6,1,3,2.0
4651,T8,Engineering,US3,28.9,0,T,8,1,3,3.0
4653,I4,CXI,US2,29.5,0,I,4,0,3,1.3
4655,I5,Product,US2,27.9,0,I,5,1,4,1.1
4658,I6,G&A,US1,34.1,0,I,6,0,3,1.6
4659,I5,Sales,US3,34.0,0,I,5,0,3,4.0
4661,I6,Engineering,US1,28.6,0,I,6,1,4,2.0
4665,T6,Engineering,US2,33.2,0,T,6,0,3,4.0
4666,I5,Sales,US2,33.6,0,I,5,1,4,1.1
4667,I6,Product,US2,32.2,0,I,6,1,3,3.1
4668,I7,S&O,US2,32.3,0,I,7,1,3,1.6
4670,T9,CXI,US1,27.0,0,T,9,1,3,1.6
4673,T9,CXI,US1,32.0,0,T,9,0,3,1.6
4674,T7,S&O,US1,34.2,0,T,7,0,4,2.1
4675,T7,Engineering,US1,32.9,0,T,7,1,4,1.0
4678,I4,CXI,US1,29.9,0,I,4,0,3,1.6
4679,I6,G&A,US1,29.8,0,I,6,0,4,1.6
4680,I6,S&O,US2,31.3,0,I,6,1,4,3.1
4681,I5,CXI,US1,27.7,0,I,5,0,5,1.4
4683,I6,CXI,US1,34.2,0,I,6,0,5,3.0
4685,T6,Product,US3,28.7,0,T,6,0,5,1.0
4689,T8,Product,US1,32.6,0,T,8,1,3,2.0
4690,T6,Sales,US1,27.9,0,T,6,1,3,1.6
4693,I7,CXI,US1,31.6,1,I,7,0,3,1.6
4694,I7,Sales,US3,28.1,0,I,7,1,3,3.0
4695,T9,Sales,US1,30.8,0,T,9,1,4,3.0
4697,I5,Engineering,US3,33.4,0,I,5,0,3,4.0
4699,I4,Engineering,US2,29.2,0,I,4,1,4,3.0
4700,T6,Engineering,US1,34.7,0,T,6,1,5,3.1
4701,T9,S&O,US3,29.9,0,T,9,1,4,4.1
4706,I4,Product,US4,32.4,0,I,4,0,3,1.5
4709,I4,Engineering,US2,29.5,0,I,4,1,4,2.1
4710,I5,Engineering,US2,27.6,1,I,5,1,3,1.6
4711,I5,CXI,US3,34.7,0,I,5,0,3,1.5
4712,I4,Sales,US3,28.5,0,I,4,1,3,1.6
4714,I5,CXI,US1,34.2,0,I,5,0,4,1.0
4715,I7,G&A,US1,33.3,0,I,7,0,3,2.1
4719,T9,Engineering,US2,29.5,0,T,9,1,3,1.5
4721,T6,Product,US3,30.8,1,T,6,0,3,2.1
4725,I4,Sales,US1,34.5,0,I,4,0,3,1.4
4729,I7,Engineering,US3,32.7,0,I,7,1,5,3.1
4736,T7,CXI,US1,31.6,0,T,7,0,5,2.0
4737,T6,Sales,US1,30.3,0,T,6,0,5,1.0
4739,I4,Product,US2,27.8,0,I,4,1,3,1.3
4741,T7,Sales,US1,29.7,0,T,7,0,4,1.6
4745,I5,S&O,US3,33.1,0,I,5,0,3,1.6
4747,T8,G&A,US2,33.2,0,T,8,0,3,2.0
4748,I7,Engineering,US2,32.9,1,I,7,1,3,2.0
4749,T6,Product,US1,33.8,0,T,6,0,3,1.2
4751,I5,Engineering,US1,30.3,0,I,5,1,5,2.0
4752,I7,G&A,US1,29.7,1,I,7,0,3,1.6
4754,T7,Product,US2,34.4,0,T,7,1,3,1.1
4756,T7,Engineering,US2,31.1,0,T,7,1,3,4.1
4757,I5,S&O,US1,30.5,0,I,5,0,3,2.1
4760,I4,S&O,US4,30.2,0,I,4,0,3,2.0
4762,I4,S&O,US4,29.5,0,I,4,0,3,1.0
4765,I6,CXI,US3,28.0,0,I,6,0,4,1.5
4766,I4,Engineering,US2,28.0,0,I,4,1,3,2.0
4767,T6,Product,US2,33.9,1,T,6,1,4,2.0
4769,I5,Engineering,US1,34.8,0,I,5,0,4,2.1
4770,I6,CXI,US2,33.0,0,I,6,0,5,2.1
4774,I5,Sales,US4,32.3,0,I,5,1,5,1.0
4775,I6,CXI,US2,33.1,0,I,6,0,3,1.6
4776,I6,Sales,US1,31.9,0,I,6,0,3,1.6
4781,T6,G&A,US1,27.4,0,T,6,0,5,2.0
4782,I4,Engineering,US3,31.3,0,I,4,0,4,2.0
4784,I6,CXI,US3,32.5,0,I,6,1,4,4.0
4787,I6,CXI,US3,29.1,0,I,6,1,3,3.0
4789,I6,Engineering,US3,31.4,0,I,6,1,4,1.5
4794,I6,Sales,US2,34.8,0,I,6,0,3,4.0
4795,I6,G&A,US1,28.7,0,I,6,1,3,1.5
4804,I7,Engineering,US3,31.6,0,I,7,0,4,2.1
4805,T6,Engineering,US3,29.2,0,T,6,1,4,1.4
4806,I5,Engineering,US2,32.7,0,I,5,0,4,2.0
4807,T8,Engineering,US3,34.8,0,T,8,1,4,1.0
4809,I6,Engineering,US2,31.9,1,I,6,1,4,2.1
4811,I4,Sales,US4,27.6,0,I,4,0,5,2.0
4813,I5,Sales,US3,28.7,0,I,5,0,3,1.5
4814,T7,Sales,US2,33.6,0,T,7,1,3,1.5
4815,T6,Sales,US2,31.6,0,T,6,1,5,3.1
4816,I4,Sales,US2,30.2,0,I,4,0,4,3.0
4817,I7,Product,US1,32.5,0,I,7,1,3,1.0
4818,I7,Engineering,US3,28.4,0,I,7,1,4,1.5
4819,I5,Product,US4,30.3,0,I,5,0,4,2.0
4820,T7,Engineering,US1,28.0,0,T,7,0,3,2.1
4823,I5,Engineering,US1,34.4,0,I,5,0,5,2.1
4825,I4,G&A,US1,29.7,0,I,4,0,3,1.5
4826,I4,Engineering,US3,32.4,1,I,4,0,3,4.1
4829,T6,S&O,US3,32.1,0,T,6,0,3,1.1
4832,I6,Engineering,US1,28.9,0,I,6,1,3,2.0
4835,T6,Engineering,US2,29.3,0,T,6,1,3,1.5
4842,T7,Engineering,US3,34.3,0,T,7,1,3,2.0
4843,I7,Sales,US2,29.4,0,I,7,0,3,1.5
4844,I5,S&O,US1,28.5,0,I,5,0,4,1.0
4845,I7,Engineering,US1,33.0,0,I,7,1,4,1.5
4846,I4,CXI,US2,29.3,0,I,4,0,3,2.1
4848,I7,S&O,US1,29.8,0,I,7,1,4,1.3
4849,T7,Product,US2,29.0,0,T,7,0,3,1.5
4852,T8,Sales,US4,30.3,1,T,8,1,3,1.6
4854,I4,Product,US1,28.0,0,I,4,1,4,1.1
4857,I4,Sales,US2,28.2,0,I,4,0,3,1.6
4858,T7,CXI,US1,27.9,0,T,7,0,4,4.1
4860,T7,Engineering,US3,27.5,0,T,7,1,5,2.1
4864,T6,Sales,US1,32.2,0,T,6,1,3,3.0
4865,I4,S&O,US2,29.2,0,I,4,0,3,1.6
4866,T7,Engineering,US3,34.7,0,T,7,1,5,1.6
4869,T6,Engineering,US1,31.5,0,T,6,1,5,2.0
4870,I6,S&O,US1,34.3,0,I,6,1,3,1.6
